,Actual,RF,KNN,LR,Logistic Regression,Random Forest
31167,0,0,0.0,0,0.08125986096472046,0.04999738213447688
40300,0,0,0.3333333333333333,0,0.12776400907863764,0.08566665528775574
39720,0,0,0.0,0,0.0313598794603923,0.030756685873751403
20392,0,1,1.0,1,0.9526818988731381,0.5236934575809974
41927,1,0,0.6666666666666666,0,0.04421216998485532,0.29971498434523436
9192,0,0,0.0,0,0.08666696098638461,0.0861489800833764
16054,0,0,0.3333333333333333,0,0.20722615187944549,0.3366345563661908
40717,0,0,0.0,0,0.11760807047551036,0.11677678179441711
22522,0,0,0.0,0,0.09853353404957428,0.05498618913375646
40836,0,0,0.6666666666666666,0,0.2672753049566394,0.21991751346980545
20818,0,0,0.0,0,0.10203070720847451,0.056518695988592785
35935,0,0,0.0,0,0.02411322892146593,0.03430339435871096
43268,0,0,0.0,0,0.2601414377876785,0.47026528095209663
29587,1,0,0.6666666666666666,0,0.15165357608400984,0.0991380829801031
23066,0,0,0.0,0,0.028772651347628995,0.041036288734265666
16221,0,0,0.0,0,0.016449274814876756,0.023799825795182496
10463,0,0,0.6666666666666666,0,0.17735558309958857,0.2705014919855633
42590,0,1,0.6666666666666666,1,0.8885181413374915,0.7351433523718052
28978,0,0,0.0,0,0.06563952761848409,0.060922818961242804
32805,0,0,0.0,0,0.06470224211494449,0.06316950650485306
44785,0,0,0.0,0,0.12637575222395683,0.15649163970095573
7281,1,0,0.0,0,0.11910841798955588,0.1722569306507185
2627,0,0,0.0,0,0.027404249204100325,0.02691670279692407
5137,0,0,0.3333333333333333,0,0.2542609660025379,0.42736616594658416
396,0,0,0.0,0,0.045509841843000075,0.03811585434241089
32798,0,0,0.0,0,0.025453907599701064,0.036607700094708824
39038,0,0,0.0,0,0.03316347623299312,0.04189148583763223
24864,0,0,0.0,0,0.0483902464512978,0.045044380089805366
19052,0,0,0.3333333333333333,0,0.2431019755921691,0.14228566196241607
12532,0,0,0.0,0,0.08415926615605067,0.0551282955938548
13005,0,0,0.0,0,0.05935927203767157,0.06159209387407273
31208,1,0,0.0,0,0.01743888894098787,0.03407730638890618
11917,0,0,0.0,0,0.0002987331520619305,0.018959731718859424
40366,1,1,0.3333333333333333,1,0.7044580198387682,0.7426344199735213
41210,1,0,0.3333333333333333,0,0.27627624712301646,0.2503038321748391
45045,0,0,0.3333333333333333,0,0.16676540526274794,0.37997729791873625
36179,0,0,0.0,0,0.05205365906796215,0.037444144534055986
4148,0,0,0.0,0,0.04356622860024962,0.04044560681270694
44591,0,0,0.3333333333333333,0,0.2154729262671942,0.10520901873261841
42750,1,1,1.0,1,0.5573290545264868,0.6094959394032203
34347,0,0,0.0,0,0.01912995933422529,0.037561910506205824
41087,0,0,0.0,0,0.022267745111671813,0.03241987735415129
42758,0,0,0.0,0,0.051285537531841195,0.04091307597368498
38984,0,0,0.6666666666666666,0,0.09214290296158917,0.07479981354082611
14300,0,0,0.0,0,0.02628391358808709,0.024793116604706816
27113,0,0,0.0,0,0.08670672830733372,0.059680239191145706
33788,1,0,0.3333333333333333,0,0.06766271056168963,0.24882843401002327
26791,0,0,0.0,0,0.018294674962948104,0.020986653477406133
34045,1,0,0.0,0,0.25091562951025076,0.3665958614595041
7567,0,0,0.0,0,0.020531253893266578,0.02964968830227565
45015,0,1,0.6666666666666666,1,0.5497769790934526,0.6795012571077218
36946,0,0,0.0,0,0.015978164307022938,0.02027358621915933
30430,0,0,0.0,0,0.039556184163189054,0.04175894906279056
27859,0,0,0.0,0,0.023660986553868602,0.0280600219760998
42347,1,1,0.3333333333333333,1,0.6958920533322176,0.7448982693474304
25837,0,0,0.0,0,0.09185811646609944,0.07956043733023023
5183,0,0,0.0,0,0.031129455628600387,0.03964442926160783
10520,0,0,0.0,0,0.007868476594782037,0.029003052824697933
17075,0,0,0.0,0,0.011965130408738627,0.02993496490576258
12512,0,0,0.0,0,0.05272946866236352,0.053722697148003665
9420,0,0,0.0,0,0.013860198210905549,0.02143773263895326
14049,0,0,0.0,0,0.040435678993059374,0.03461308785265586
34066,1,0,0.6666666666666666,0,0.1863208024583371,0.2764664291119603
6987,0,0,0.0,0,0.011496321988903657,0.019380155365328743
14399,0,0,0.0,0,0.11182948058546277,0.1000455675194665
5500,0,0,0.0,0,0.05926991217982813,0.045460998203902904
4815,0,0,0.0,0,0.03504963604673945,0.029342411766717848
32045,0,0,0.0,0,0.0280674394160957,0.054563139130610165
15176,0,0,0.0,0,0.019976098797242044,0.0253862984594794
14104,0,0,0.0,0,0.06310028652115668,0.04120387582638817
19545,0,0,0.0,0,0.0507186731821955,0.03342613526305058
4183,0,0,0.0,0,0.03485490289731553,0.032884422062047815
38717,0,0,0.3333333333333333,0,0.25190867773027475,0.11073995532250376
32433,1,0,0.0,0,0.10970449711009077,0.1738322550637719
566,0,0,0.0,0,0.08704232257225694,0.06664458742366054
44279,1,1,0.6666666666666666,1,0.637457496541843,0.7724248706105914
13252,0,0,0.0,0,0.037492767972094804,0.032312264894636226
41381,0,0,0.0,0,0.07655757826186514,0.17126039980035182
6247,0,0,0.0,0,0.021356518774258985,0.02089476770689031
20216,0,0,0.0,0,0.04406969906726713,0.04755922926180366
41293,1,0,0.0,0,0.10918078413990763,0.30598094752748267
7605,0,0,0.0,0,0.03588895375290327,0.04113442663555969
6024,0,0,0.0,0,0.02688008976128978,0.02515617430990525
26814,0,0,0.0,0,0.16701158500123053,0.10168067404526633
38690,1,0,0.0,0,0.13393483522212588,0.1705294817046431
1638,0,0,0.0,0,0.0717105730382529,0.057145605870028614
22489,0,0,0.0,0,0.046259825236682484,0.0385743310561505
30599,0,0,0.6666666666666666,0,0.0824605155145902,0.09309885544476046
3388,0,0,0.0,0,0.02494017651757987,0.02772633416182727
26407,0,0,0.0,0,0.0856058748186518,0.05720809026922989
30701,0,0,0.0,0,0.07887742084846742,0.06256301153021751
19100,0,0,0.3333333333333333,0,0.10778750877498718,0.0787882843617584
35021,0,0,0.0,0,0.043983629668230745,0.07368565210751844
15578,1,0,0.0,0,0.20352584017781986,0.32278829778263995
20290,0,0,0.0,0,0.04366110510752716,0.03715450597059887
42689,0,0,0.3333333333333333,0,0.06989009052855504,0.1181126416464907
43154,1,0,0.3333333333333333,0,0.14758050430902203,0.39708807765673665
24171,0,0,0.0,0,0.02857640972965795,0.03105210942350757
24630,0,0,0.0,0,0.013948544461199199,0.02399468041983384
4048,0,0,0.0,0,0.011886956434227573,0.020205491999354567
25746,0,0,0.0,0,0.02740632670266972,0.03932872847516516
35832,0,0,0.0,0,0.031761398553163706,0.0611170323239935
19398,0,0,0.0,0,0.033567286658946476,0.03267723907724509
9159,0,0,0.0,0,0.0064553948332748785,0.019653681270815047
21882,0,0,0.0,0,0.05704396189749653,0.0405810040030384
5815,0,0,0.0,0,0.05673248687995366,0.04273757572079215
29577,0,0,0.3333333333333333,0,0.21130802840128848,0.14547468929758461
7236,0,0,0.0,0,0.01234015290623436,0.021900909970578343
30514,0,0,0.0,0,0.09708501845152086,0.10894602143266105
23505,0,0,0.0,0,0.022576818436949916,0.04728032665097577
41952,0,0,0.3333333333333333,0,0.05185359228244651,0.2285495012497924
23969,0,0,0.0,0,0.05035435356628159,0.03672193109583919
9661,0,0,0.0,0,0.022537949377395408,0.03100734231084271
36985,1,0,0.0,0,0.07620595625667995,0.07424969505882012
2679,0,0,0.0,0,0.09894035752511093,0.05855764081249864
8508,0,0,0.0,0,0.025394532327401225,0.03229173163100107
21161,0,0,0.0,0,0.07461034940734106,0.057355159237809206
7375,0,0,0.0,0,0.06970234352715866,0.06898652743786782
15914,0,0,0.0,0,0.03328950824629653,0.03243742901175145
2505,0,0,0.0,0,0.0881048342444509,0.058446495686673997
14181,0,0,0.0,0,0.05264784835855007,0.04277020486987586
37577,0,0,0.0,0,0.012113269210200847,0.023490919495664696
12277,0,0,0.3333333333333333,0,0.06452374112725923,0.048537630500377786
38930,0,0,0.0,0,0.02716771682087432,0.030287485069242538
37128,0,0,0.0,0,0.1120369983432656,0.046874854823239415
34035,1,1,1.0,1,0.7776906018251454,0.7101518160580889
12635,0,0,0.0,0,0.43940894604822955,0.3836702802486181
44557,1,0,0.3333333333333333,0,0.2775593749387784,0.4956127323394728
28019,0,0,0.0,0,0.19165600335415084,0.1350982104716459
33411,0,0,0.0,0,0.026092775738201845,0.046112760644773904
21582,0,0,0.0,0,0.09748368517740383,0.06588110280878026
15842,0,0,0.0,0,0.13881603915632038,0.21919439190136739
41748,0,0,0.0,0,0.07615902727277284,0.3653640842736751
9349,0,0,0.0,0,0.06002632980880462,0.058933579499679214
22932,0,0,0.0,0,0.012254497450892944,0.022931254290104734
6375,0,0,0.0,0,0.028040819637478245,0.02440782740301991
39306,0,0,0.0,0,0.008030397623398569,0.020596323777674137
30059,0,0,0.0,0,0.06741834124200492,0.0593914979751912
42626,1,0,0.3333333333333333,0,0.12424122851922877,0.14783147002904598
21278,0,0,0.0,0,0.045995873995030793,0.03563850307467454
17902,0,0,0.0,0,0.011466989935051347,0.023288144942573415
437,0,0,0.0,0,0.04969376416199602,0.0357431391131724
13604,0,0,0.0,0,0.07813401648556698,0.061021390441767756
7315,0,0,0.0,0,0.01923011381281249,0.028061235484992845
41112,0,0,0.0,0,0.0400832428468407,0.05333719617646827
13620,0,0,0.0,0,0.08975619529498287,0.065896813532471
32810,0,0,0.0,0,0.3171839280279897,0.36088022715264356
42963,1,1,0.6666666666666666,1,0.534535056753736,0.6231499639020875
4471,0,0,0.0,0,0.015579899882781141,0.022082023259211964
44391,1,1,1.0,1,0.6235851354861236,0.7112738250072639
8047,0,0,0.0,0,0.02450171918652071,0.03372865790505246
36936,0,0,0.0,0,0.02974850360591995,0.02136239049489608
28051,0,0,0.6666666666666666,0,0.29756896929117943,0.29584900766255495
15537,0,0,0.0,0,0.03766820234955562,0.05485695794605358
24913,0,0,0.0,0,0.022396478348759446,0.02374518133907067
14750,0,0,0.0,0,0.017799940018874225,0.02452280975244193
10855,0,0,0.0,0,0.03697649795016482,0.04762072705889663
4235,0,0,0.0,0,0.02503906398382359,0.02308311012305034
24959,0,0,0.0,0,0.013725835365543337,0.027407579498442972
21099,0,0,0.0,0,0.062052296014795685,0.03920282140455723
18123,0,0,0.0,0,0.015711969520745706,0.03446953571145361
26227,0,0,0.6666666666666666,0,0.22508018514975103,0.05505843654235882
18282,0,0,0.0,0,0.032257960253813854,0.03592453167005401
20124,0,0,0.0,0,0.0690564680452076,0.04304662196777091
19671,0,0,0.0,0,0.03272428929273077,0.044281483544540506
21861,0,0,0.0,0,0.0924470675774689,0.06589001684737181
10098,1,0,0.3333333333333333,0,0.3353980708772068,0.2714014065961361
5826,0,0,0.0,0,0.1946898513969425,0.250419843570909
22858,0,0,0.0,0,0.0823297927889603,0.06637196122555489
29395,0,0,0.0,0,0.05690275842038471,0.05671331354177701
15118,0,0,0.0,0,0.03386575413807868,0.02776300517471985
13497,0,0,0.0,0,0.03913819025794094,0.03736466894423573
41336,0,0,0.0,0,0.11247788248954556,0.37175521665119915
10921,0,0,0.0,0,0.03952048503495375,0.03632255887450629
12508,0,0,0.0,0,0.028623105263212944,0.04188628122641061
20971,0,0,0.0,0,0.06580226404664799,0.053116104856289904
20146,0,0,0.0,0,0.057783648663480146,0.04102664209818858
19770,0,0,0.0,0,0.0697525041417698,0.04089749652616476
2622,0,0,0.0,0,0.01635768432241494,0.023024769762468623
6334,0,0,0.0,0,0.025170843063163858,0.03149117964105093
30821,0,0,0.0,0,0.008443261887697338,0.026744774670757508
15188,0,0,0.0,0,0.01759161068339068,0.02242351030400242
40609,1,1,0.3333333333333333,1,0.8958368713326735,0.7669051429282234
32029,0,0,0.3333333333333333,0,0.03527757008436795,0.05103008967410775
25071,0,0,0.3333333333333333,0,0.0812351689420571,0.08376066078841253
20346,0,0,0.0,0,0.014485140280327128,0.029753457255810384
7829,0,0,0.0,0,0.034539000579976595,0.03145814680456715
3108,0,0,0.0,0,0.013689842106143593,0.01913883922357089
1416,1,0,0.3333333333333333,1,0.9845162827615513,0.446129264392398
37027,0,0,0.0,0,0.028090709509505332,0.03263689984870198
18609,0,0,0.0,0,0.02917090055314388,0.03175716454845488
41134,1,0,0.3333333333333333,0,0.1651512146738137,0.2452477075367428
12520,0,0,0.0,0,0.026030914940839773,0.039547675055363746
32421,0,0,0.0,0,0.02344088441927612,0.0660358925384935
25238,0,0,0.0,0,0.052715479905273144,0.05053127903325068
23217,0,0,0.0,0,0.012213964008734307,0.02689748943806702
9194,0,0,0.3333333333333333,1,0.5226078457031326,0.3930311238032252
35671,0,0,0.0,0,0.07068188260477505,0.07707050103682603
31607,0,0,0.0,0,0.02359386016551226,0.05226407540662392
44622,1,1,0.6666666666666666,1,0.961850323366148,0.7426199410976342
10044,0,0,0.0,0,0.05034906583310699,0.04669304086233075
12103,0,0,0.0,0,0.02515274840101134,0.031561308451827634
43306,1,0,0.0,0,0.10992974190807103,0.08277296563207015
9011,1,0,0.3333333333333333,0,0.09158756519114797,0.08010703979837756
42166,0,0,0.0,0,0.04267699094564118,0.08644671932928366
30124,0,0,0.3333333333333333,0,0.06542799854507445,0.04302039718145916
32686,0,0,0.3333333333333333,0,0.14280039542029835,0.29953922375477027
38564,0,0,0.0,0,0.029729302777178702,0.04398900561133114
18750,0,0,0.0,0,0.0006155792510405282,0.01900681538194183
2496,0,0,0.0,0,0.015625953628091955,0.020737955865298717
33739,1,0,0.0,0,0.20691620549147788,0.2979395100765272
11886,0,0,0.0,0,0.012857645012822168,0.023422814281887087
27390,0,0,0.3333333333333333,0,0.09041999155565912,0.05274965212569271
8745,1,0,0.3333333333333333,1,0.5530406658342988,0.4797580643996133
5775,0,0,0.0,0,0.040453809898008425,0.03760060972171269
39802,0,0,0.3333333333333333,0,0.2364333836392061,0.17048828612056835
42167,1,0,0.3333333333333333,0,0.4457731173559358,0.392818578606812
31355,1,0,0.0,0,0.050319589671186174,0.04524642243791035
41282,0,0,0.0,0,0.06800146439889343,0.08293501495656261
40400,0,0,0.0,0,0.08152049633798526,0.13529817960153123
5148,0,0,0.3333333333333333,0,0.4656097394203807,0.4221213386533984
6549,0,0,0.0,0,0.027258094866957454,0.038015053425596426
18966,0,0,0.0,0,0.06740241777148474,0.04223770490416917
37818,0,0,0.0,0,0.015357866080191534,0.021079670539293535
21829,0,0,0.0,0,0.044962572248214115,0.0366612184430876
1109,0,0,0.0,0,0.01997750826748052,0.02323094823471512
13459,0,0,0.0,0,0.03137227463838605,0.031885834009980026
9722,0,0,0.0,0,0.07897457894393346,0.048611949740293356
12082,0,0,0.0,0,0.010981902074782092,0.02243713319520542
7555,1,0,0.3333333333333333,0,0.1327570422210411,0.2269557279943756
43358,0,0,0.0,0,0.07481684142674105,0.06881295174950924
18398,0,0,0.0,0,0.051154126837514705,0.0377961529135126
1133,0,0,0.0,0,0.01696533544549276,0.02344137587560954
23990,0,0,0.0,0,0.048021943736595796,0.03535225803697718
26169,0,0,0.0,0,0.02804182502257336,0.07990349524737064
26216,1,0,0.3333333333333333,0,0.09164432622354411,0.06385466974792448
44201,1,1,1.0,1,0.918059803047594,0.693948903972087
27548,0,0,0.0,0,0.07739720824397546,0.06580921046219901
22460,0,0,0.0,0,0.0454696988759618,0.03345208068004137
38763,0,0,0.0,0,0.005210939586966938,0.019830948644875016
32248,0,0,0.0,0,0.015173758429644774,0.04707262047225503
29903,0,0,0.0,0,0.014735410368343162,0.040376056314727474
14454,0,0,0.0,0,0.024116774382658936,0.029647452679556985
36524,0,0,0.0,0,0.03751009178498075,0.03322277070666745
40224,0,0,0.0,0,0.057643849119925775,0.05223695555770493
31532,0,0,0.0,0,0.030019286774046677,0.053995223045444546
7640,0,0,0.0,0,0.018025489600165857,0.02103224597861676
14421,0,0,0.0,0,0.029995986352046058,0.02694897377837989
17944,0,0,0.0,0,0.11623715055525578,0.08689726624382908
2825,0,0,0.0,0,0.036969187924645916,0.0276165187018847
32834,0,0,0.0,0,0.07454726416262675,0.09354177054993343
35686,0,0,0.0,0,0.07288487543904257,0.077542593305233
4032,0,0,0.0,0,0.038594040122500846,0.034284565824090715
15486,0,0,0.0,0,0.030727005411713595,0.029521380614081747
36792,1,0,0.0,0,0.11655627813731531,0.07923296465151784
35726,0,0,0.0,0,0.025215059837354562,0.04325781649159613
25940,0,0,0.0,0,0.14231202587799616,0.09901043101048003
10428,0,0,0.3333333333333333,0,0.14315365001099795,0.08848547780977438
34896,0,0,0.0,0,0.027101342801106213,0.025081055419920836
32517,0,0,0.3333333333333333,0,0.06452645623848197,0.09653607732420806
2856,0,0,0.0,0,0.10607434902254402,0.08840150692015165
5536,0,0,0.0,0,0.014795749902147546,0.02113428209370253
12414,0,0,0.0,0,0.01658838192362654,0.023232641790168262
36523,0,0,0.0,0,0.12515529578017637,0.04871097315186191
4077,0,0,0.0,0,0.06757585813731094,0.041430136551961545
33246,0,0,0.0,0,0.012879866151994249,0.03873017326961808
23801,0,0,0.0,0,0.043329192321664045,0.04179892658814352
39980,0,0,0.0,0,0.03163304122492069,0.03205604370700946
31185,0,0,0.0,0,0.1215798541436287,0.07217443592814764
26513,0,0,0.0,0,0.02342100059578471,0.028678073487934417
16114,0,0,0.0,0,0.06749010282225915,0.05210267707505914
30291,0,0,0.0,0,0.09942517807284945,0.0893250330920386
35845,1,0,0.0,0,0.20551909214113537,0.29050386835067843
479,0,0,0.0,0,0.040481021889125585,0.03687346230263438
42235,1,0,0.3333333333333333,0,0.3775201850849617,0.2564363128553285
24744,0,0,0.0,0,0.018200060888871196,0.021441171429792495
266,0,0,0.0,0,0.04507694004499507,0.0345362311567889
42284,0,1,0.6666666666666666,1,0.6755951043899987,0.7427725675450476
1090,0,0,0.0,0,0.016258554418748353,0.022940831225484817
38746,0,0,0.0,0,0.06674059805961513,0.059434115318932675
18275,0,0,0.0,0,0.02230433162691656,0.08270195773766882
15908,0,0,0.0,0,0.014934344944983791,0.03214958014136009
23998,0,0,0.0,0,0.03444922791575646,0.04014904449855253
40085,1,0,0.0,0,0.04990925953214348,0.0914569943438527
3193,1,0,0.0,0,0.08680913244165028,0.2914372164606493
41499,1,1,1.0,1,0.7743984695020902,0.7700318484542784
2337,0,0,0.0,0,0.017257399750665647,0.02988263742069281
11096,0,0,0.0,0,0.02263416739075882,0.025051164460752638
7778,0,0,0.0,0,0.022139428162042,0.023292315644970474
32186,0,0,0.0,0,0.018337086890642763,0.03822232441939397
31109,1,0,0.0,0,0.05660006308746758,0.046581482474008375
5134,0,0,0.0,0,0.0255188471824554,0.021250668197718068
40956,0,0,0.3333333333333333,0,0.09360385263195868,0.22018685915650568
33766,0,0,0.6666666666666666,0,0.10907985684272568,0.29355082493446877
3007,0,0,0.0,0,0.04211419454054996,0.03286211835644459
21465,0,0,0.0,0,0.07074307134478705,0.07611363108538864
21328,0,0,0.3333333333333333,0,0.1684473320645279,0.11193238596062813
24325,0,0,0.0,0,0.013979378341654749,0.0221127869980166
25024,0,0,0.0,0,0.06990219666584362,0.07397094917666093
23980,0,0,0.0,0,0.0868522877718931,0.04142408009528974
5510,0,0,0.0,0,0.04279309697754933,0.03263773929923648
30343,0,0,0.0,0,0.07976558538125625,0.06120050274590149
6339,0,0,0.0,0,0.01835073476355857,0.025311811658254132
34988,0,0,0.0,0,0.038194084384132916,0.05225222112482892
14183,0,0,0.0,0,0.11064399884568163,0.07941018548781972
6246,0,0,0.0,0,0.01790962543649046,0.02177044106189043
33244,0,0,0.0,0,0.029177976170871565,0.05068500314515766
37455,0,0,0.0,0,0.021242621913428725,0.02254247332799144
35104,0,0,0.0,0,0.03017287808959933,0.02341519822787219
3930,0,0,0.0,0,0.10741999405455485,0.07483966002964428
9571,0,0,0.0,0,0.02789404621063708,0.027337487198963947
41746,0,0,0.3333333333333333,0,0.08953857498754172,0.147415402272489
7030,0,0,0.0,0,0.006448333922343818,0.02275960536957068
29772,0,0,0.3333333333333333,0,0.06671141188925492,0.04948388048936472
573,0,0,0.0,0,0.0999452953205803,0.05723668295523922
13909,0,0,0.0,0,0.04529172588714993,0.035012915374400246
22570,0,0,0.0,0,0.10816164109805002,0.10085193968449618
1465,0,0,0.0,0,0.1384937782461106,0.2773903850672282
29003,0,0,0.0,0,0.06427546783154606,0.05506487067287642
3367,0,0,0.0,0,0.02530251120655663,0.034057934314383434
44420,1,1,1.0,1,0.8192121342716622,0.6893131775874448
3438,0,0,0.0,0,0.0188234378057728,0.020663213192935858
33931,1,1,1.0,1,0.7628570712903863,0.7203521085888716
19713,0,0,0.0,0,0.05483762014371569,0.042460975792626116
8541,0,0,0.0,0,0.032681531797519425,0.04822926382826429
30127,0,0,0.0,0,0.05522688307993268,0.059071120740082146
22130,0,0,0.3333333333333333,0,0.32988041373388277,0.3777945707037287
42996,0,1,1.0,1,0.6664401978766598,0.5584018677951347
14222,1,1,0.3333333333333333,1,0.8613702527478895,0.5020454536557004
24898,0,0,0.0,0,0.03803571259011636,0.036778400488001746
23547,0,0,0.0,0,0.014970584121463574,0.03555707446321819
16164,0,0,0.0,0,0.00811596461642149,0.03725908119720418
34873,0,0,0.0,0,0.04988501672394901,0.05504159370981895
883,0,0,0.0,0,0.018303581409960162,0.021411457559268467
7303,0,0,0.0,0,0.009815601633623048,0.02414750888824101
874,0,0,0.0,0,0.10835921289296505,0.07574010572943181
12536,0,0,0.0,0,0.06984512808680181,0.0676418206051109
25262,0,0,0.0,0,0.04511128092388023,0.03311189737882912
33446,0,0,0.0,0,0.01893511832254794,0.051514012068284674
17041,0,0,0.3333333333333333,0,0.2935028395991701,0.352542229234098
3645,0,0,0.0,0,0.009718926225793787,0.024106134634348943
27771,0,0,0.0,0,0.21564699985644808,0.14220480600679053
4523,0,0,0.0,0,0.02009118786971822,0.02471462631784529
7231,0,0,0.0,0,0.025225814831005677,0.0296014720062856
43147,1,1,1.0,1,0.7711774452688277,0.7538809469874865
43719,1,1,0.0,1,0.5493489961463561,0.6808072851287246
27695,0,0,1.0,0,0.20402373539991908,0.2247854502909813
43644,0,1,0.0,1,0.5651827659886279,0.5944236206142249
27930,0,0,0.0,0,0.08184241226623945,0.0765298045581216
34138,0,0,0.0,0,0.057653646309055166,0.12249482470737401
18106,0,0,0.0,0,0.12004275027826901,0.08047988181023805
7528,0,0,0.0,0,0.03661860568532745,0.03303166220445749
23597,0,0,0.0,0,0.0697565840050688,0.07388856662820105
4756,0,0,0.0,0,0.012288186382463852,0.030238867790449663
1108,0,0,0.0,0,0.013098798773048545,0.0190663885756398
38760,0,0,0.0,0,0.040883426284901575,0.027585200169937475
39514,0,0,0.0,0,0.03432449741134014,0.08118792122871356
10454,1,0,0.0,0,0.06291852665535859,0.10139294978706206
8054,0,0,0.3333333333333333,0,0.08147125289085617,0.08671970052493626
5886,0,0,0.0,0,0.02904025554577216,0.04426315088962008
3542,0,0,0.0,0,0.02582145995499507,0.04195670069409096
31329,1,0,0.0,0,0.06876363632382648,0.04908974516394001
42011,0,0,0.0,0,0.04661281963770185,0.17883384172921996
9957,0,0,0.3333333333333333,0,0.2426337586252044,0.23817987083654535
15681,0,0,0.0,0,0.08024841180131932,0.0527975600620303
2333,0,0,0.3333333333333333,0,0.08607389993367363,0.0667840298309926
34146,1,1,0.6666666666666666,1,0.6667351368286476,0.5008883178242635
34165,1,1,1.0,1,0.7194335842338696,0.6365817688385054
12566,0,0,0.0,0,0.3196977422227376,0.3197063559940478
18379,0,0,0.0,0,0.016850212809582855,0.0261705552498029
27853,0,0,0.0,0,0.21601341701299112,0.20800733238169608
12440,0,0,0.0,0,0.018197192356157913,0.03030671800404326
5883,0,0,0.0,0,0.023629418824276757,0.02885889408976738
16591,0,0,0.0,0,0.058343781604087375,0.05363927963913117
7002,0,0,0.0,0,0.017112642621600494,0.021725398193028305
16286,0,0,0.0,0,0.025435499287310776,0.028783820150348336
29784,0,0,0.0,0,0.03179426565613028,0.05001089922815046
9020,0,0,0.0,0,0.024499148025580026,0.03001136142693508
268,0,0,0.0,0,0.009649771516550781,0.02035866658948345
3142,0,0,0.0,0,0.01709400293214554,0.021164631755084328
4800,0,0,0.0,0,0.02114711197022482,0.0277824569998626
11260,0,0,0.0,0,0.002481305459481578,0.02063855979513068
7422,0,0,0.0,0,0.12150189662162893,0.27038767984361667
17447,0,0,0.3333333333333333,0,0.12169526902731291,0.2631255432824393
4396,0,0,0.0,0,0.008602211194824712,0.027499755071076725
2156,0,0,0.0,0,0.017540314057276928,0.029255642549721496
36470,0,0,0.0,0,0.08508581098897135,0.03353014052185595
12757,0,0,0.0,0,0.052612956769738324,0.06594048379940501
1441,0,0,0.3333333333333333,0,0.06871372395340909,0.3278638985730548
26254,0,0,0.3333333333333333,0,0.30542110378658166,0.15664466538578034
13069,0,0,0.0,0,0.072049911972384,0.08766349822336142
40515,0,0,0.6666666666666666,0,0.12865777562008987,0.219255119056767
21297,0,0,0.0,0,0.041148697377614646,0.03378555387465642
20457,0,0,0.0,0,0.01873120125830317,0.028487721207557732
6527,0,0,0.0,0,0.01956408557998035,0.043229368544514986
33633,0,0,0.0,0,0.03229976360292701,0.04058910350871117
30572,0,0,0.0,0,0.004109551317015131,0.026519871737011584
28593,0,0,0.0,0,0.23610237371575812,0.12674152190927707
1496,0,0,0.0,0,0.040440649019037794,0.03663771115445443
733,0,0,0.3333333333333333,0,0.05430222289455016,0.04227202483428176
44253,1,0,0.3333333333333333,1,0.7150252019738541,0.45683219746032744
11562,0,0,0.0,0,0.14652279998883364,0.11053193789946301
24066,0,0,0.0,0,0.020224404157672723,0.16621736108034865
14749,0,0,0.0,0,0.013315701825006495,0.024411461715642284
26879,0,0,0.3333333333333333,0,0.19571025447205564,0.32455442768294973
6328,0,0,0.0,0,0.07346909019711187,0.04195428216538522
22683,0,0,0.0,0,0.0707724745871347,0.041483201740032755
2072,0,0,0.0,0,0.005956765381407787,0.020171661930158902
36146,0,0,0.0,0,0.038724694795477944,0.037802158571762494
24706,0,0,0.0,0,0.027684843780600637,0.027158288259081148
35023,0,0,0.0,0,0.04181496857484533,0.03328811447322405
14339,0,0,0.0,0,0.014589672045791672,0.023061562223292788
3219,0,0,0.0,0,0.02605107279140667,0.03124920471777198
16036,0,0,0.0,0,0.012262529804634836,0.027757582081154038
15699,0,0,0.0,0,0.03721932613919247,0.032538584669745824
31929,0,0,0.0,0,0.0262335482862427,0.05956889738424593
4040,0,0,0.0,0,0.014178237624367053,0.03480515797495616
37058,0,0,0.0,0,0.011905699391640236,0.021967659885815758
21522,0,0,0.0,0,0.09570471580971578,0.05958360497956408
41231,1,0,0.3333333333333333,0,0.29526035056185124,0.3125227756149022
444,0,0,0.0,0,0.028674632388530494,0.023890736284385403
26712,0,0,0.0,0,0.03073428664200397,0.03088437650291663
26011,0,0,0.0,0,0.03775176756976949,0.03431699503376566
35607,0,0,0.0,0,0.03760118586869193,0.037043490213456834
21981,0,0,0.0,0,0.046119801490675585,0.03767335620646932
33568,0,0,0.0,0,0.01431132282688233,0.039110530054980296
1336,0,0,0.0,0,0.06605765834246913,0.05936229575033346
36219,0,0,0.0,0,0.04076359246173014,0.030623396899841608
4957,0,0,0.0,0,0.018500248801897143,0.02647642602705479
27524,0,0,0.0,0,0.03924805393014916,0.03377405031628116
3973,0,0,0.0,0,0.05134169207265247,0.043596973121443054
30929,0,0,0.0,0,0.12204594060565595,0.08150610059953221
9392,0,0,0.6666666666666666,1,0.9802872379938274,0.482680052633932
31495,0,0,0.3333333333333333,0,0.42969183150130724,0.46653513628091786
29470,0,0,0.0,0,0.047986764300825116,0.054445006626228684
41103,0,0,0.0,0,0.06527383490934073,0.049603768295662945
30388,0,0,0.0,0,0.17361963014885667,0.08546786064160537
6991,0,0,0.0,0,0.03903493455516215,0.04150007900985005
21358,0,0,0.0,0,0.0458464636379254,0.0707681232852761
